"Thermodynamics", 28164
"Nanite Operation", 28879
"Nanite Interfacing", 28880
"Resistance Phasing", 32797
"Endurance Paydirt Prospector SKIN (Permanent)", 42672
"Prospect Paydirt Prospector SKIN (Permanent)", 42673
"Endurance Amarr Industrial Livery SKIN (Permanent)", 43750
"Prospect Amarr Industrial Livery SKIN (Permanent)", 43751
"Endurance Caldari Industrial Livery SKIN (Permanent)", 43763
"Prospect Caldari Industrial Livery SKIN (Permanent)", 43764
"Endurance Gallente Industrial Livery SKIN (Permanent)", 43777
"Prospect Gallente Industrial Livery SKIN (Permanent)", 43778
"Endurance Minmatar Industrial Livery SKIN (Permanent)", 43790
"Prospect Minmatar Industrial Livery SKIN (Permanent)", 43791
"Endurance Angel Industrial Livery SKIN (Permanent)", 43803
"Prospect Angel Industrial Livery SKIN (Permanent)", 43804
"Endurance Blood Raider Industrial Livery SKIN (Permanent)", 43816
"Prospect Blood Raider Industrial Livery SKIN (Permanent)", 43817
"Endurance Guristas Industrial Livery SKIN (Permanent)", 43829
"Prospect Guristas Industrial Livery SKIN (Permanent)", 43830
"Endurance Sansha Industrial Livery SKIN (Permanent)", 43842
"Prospect Sansha Industrial Livery SKIN (Permanent)", 43843
"Capital Auxiliary Nano Pump I Blueprint", 27065
"Capital Trimark Armor Pump I Blueprint", 30994
"Capital Anti-EM Pump I Blueprint", 31002
"Capital Anti-Explosive Pump I Blueprint", 31014
"Capital Anti-Kinetic Pump I Blueprint", 31026
"Capital Anti-Thermal Pump I Blueprint", 31038
"Capital Nanobot Accelerator I Blueprint", 31068
"Capital Remote Repair Augmentor I Blueprint", 31076
"Capital Transverse Bulkhead I Blueprint", 33903
"Sanshas Radio S", 19978
"Sanshas Microwave S", 19980
"Sanshas Infrared S", 19982
"Sanshas Standard S", 19984
"Sanshas Ultraviolet S", 20817
"Sanshas Xray S", 20819
"Sanshas Gamma S", 20821
"Sanshas Multifrequency S", 20823
"True Sanshas Radio S", 20849
"True Sanshas Microwave S", 20851
"True Sanshas Infrared S", 20853
"True Sanshas Standard S", 20855
"True Sanshas Ultraviolet S", 20857
"True Sanshas Xray S", 20859
"True Sanshas Gamma S", 20861
"True Sanshas Multifrequency S", 20863
"Blood Radio S", 21194
"Blood Microwave S", 21196
"Blood Infrared S", 21198
"Blood Standard S", 21200
"Blood Ultraviolet S", 21202
"Blood Xray S", 21204
"Blood Gamma S", 21206
"Blood Multifrequency S", 21208
"Dark Blood Radio S", 21256
"Dark Blood Microwave S", 21258
"Dark Blood Infrared S", 21260
"Dark Blood Standard S", 21262
"Dark Blood Ultraviolet S", 21264
"Dark Blood Xray S", 21266
"Dark Blood Gamma S", 21268
"Dark Blood Multifrequency S", 21270
"Imperial Navy Multifrequency S", 23071
"Imperial Navy Gamma S", 23073
"Imperial Navy Xray S", 23075
"Imperial Navy Ultraviolet S", 23077
"Imperial Navy Standard S", 23079
"Imperial Navy Infrared S", 23081
"Imperial Navy Microwave S", 23083
"Imperial Navy Radio S", 23085
"Industry", 3380
"Mass Production", 3387
"Advanced Industry", 3388
"Advanced Small Ship Construction", 3395
"Advanced Industrial Ship Construction", 3396
"Advanced Medium Ship Construction", 3397
"Advanced Large Ship Construction", 3398
"Outpost Construction", 3400
"Capital Ship Construction", 22242
"Supply Chain Management", 24268
"Advanced Mass Production", 24625
"Drug Manufacturing", 26224
"Venture Paydirt Prospector SKIN (Permanent)", 42671
"Venture Amarr Industrial Livery SKIN (Permanent)", 43749
"Venture Caldari Industrial Livery SKIN (Permanent)", 43762
"Venture Gallente Industrial Livery SKIN (Permanent)", 43776
"Venture Minmatar Industrial Livery SKIN (Permanent)", 43789
"Venture Angel Industrial Livery SKIN (Permanent)", 43802
"Venture Blood Raider Industrial Livery SKIN (Permanent)", 43815
"Venture Guristas Industrial Livery SKIN (Permanent)", 43828
"Venture Sansha Industrial Livery SKIN (Permanent)", 43841
"Venture YC119 Yoiul Festival 'Glacial Drift' Edition SKIN (Permanent)", 44186
"Guristas Scourge Light Missile", 27353
"Caldari Navy Scourge Light Missile", 27361
"Dread Guristas Scourge Light Missile", 27365
"Guristas Inferno Light Missile", 27367
"Dread Guristas Inferno Light Missile", 27369
"Caldari Navy Inferno Light Missile", 27371
"Dread Guristas Nova Light Missile", 27375
"Guristas Nova Light Missile", 27379
"Caldari Navy Nova Light Missile", 27381
"Guristas Mjolnir Light Missile", 27383
"Dread Guristas Mjolnir Light Missile", 27385
"Caldari Navy Mjolnir Light Missile", 27387
"Capital Auxiliary Thrusters I Blueprint", 31110
"Capital Cargohold Optimization I Blueprint", 31122
"Capital Dynamic Fuel Valve I Blueprint", 31134
"Capital Engine Thermal Shielding I Blueprint", 31146
"Capital Low Friction Nozzle Joints I Blueprint", 31158
"Capital Hyperspatial Velocity Optimizer I Blueprint", 31164
"Capital Polycarbon Engine Housing I Blueprint", 31182
"Capital Warp Core Optimizer I Blueprint", 31194
"Capital Higgs Anchor I Blueprint", 34309
"Leadership", 3348
"Skirmish Command", 3349
"Shield Command", 3350
"Shield Command Specialist", 3351
"Information Command Specialist", 3352
"Command Burst Specialist", 3354
"Armored Command Specialist", 11569
"Skirmish Command Specialist", 11572
"Wing Command", 11574
"Armored Command", 20494
"Information Command", 20495
"Mining Foreman", 22536
"Mining Director", 22552
"Fleet Command", 24764
"Spatial Phenomena Generation", 43728
"Raitaru Blueprint", 36971
"Azbel Blueprint", 36972
"Sotiyo Blueprint", 36973
"Guristas Inferno Rocket", 27313
"Caldari Navy Inferno Rocket", 27315
"Dread Guristas Inferno Rocket", 27317
"Guristas Mjolnir Rocket", 27319
"Caldari Navy Mjolnir Rocket", 27321
"Dread Guristas Mjolnir Rocket", 27323
"Guristas Nova Rocket", 27325
"Caldari Navy Nova Rocket", 27327
"Dread Guristas Nova Rocket", 27329
"Guristas Scourge Rocket", 27331
"Caldari Navy Scourge Rocket", 27333
"Dread Guristas Scourge Rocket", 27335
"Capital Drone Control Range Augmentor I Blueprint", 33278
"Capital Drone Durability Enhancer I Blueprint", 33282
"Capital Drone Mining Augmentor I Blueprint", 33286
"Capital Drone Repair Augmentor I Blueprint", 33290
"Capital Drone Scope Chip I Blueprint", 33294
"Capital Drone Speed Augmentor I Blueprint", 33299
"Capital Sentry Damage Augmentor I Blueprint", 33308
"Capital Stasis Drone Augmentor I Blueprint", 33312
"Jury Rigging", 26252
"Armor Rigging", 26253
"Astronautics Rigging", 26254
"Drones Rigging", 26255
"Electronic Superiority Rigging", 26256
"Projectile Weapon Rigging", 26257
"Energy Weapon Rigging", 26258
"Hybrid Weapon Rigging", 26259
"Launcher Rigging", 26260
"Shield Rigging", 26261
"Standup Capital Shipyard I Blueprint", 43925
"Standup Invention Lab I Blueprint", 43926
"Standup Manufacturing Plant I Blueprint", 43927
"Standup Research Lab I Blueprint", 43928
"Standup Supercapital Shipyard I Blueprint", 43929
"Capital Signal Disruption Amplifier I Blueprint", 31255
"Capital Inverted Signal Field Projector I Blueprint", 31267
"Capital Particle Dispersion Augmentor I Blueprint", 31291
"Capital Particle Dispersion Projector I Blueprint", 31303
"Capital Targeting Systems Stabilizer I Blueprint", 31339
"Capital Tracking Diagnostic Subroutines I Blueprint", 31351
"Guristas Mjolnir Torpedo", 27337
"Caldari Navy Mjolnir Torpedo", 27339
"Dread Guristas Mjolnir Torpedo", 27341
"Guristas Scourge Torpedo", 27343
"Caldari Navy Scourge Torpedo", 27345
"Dread Guristas Scourge Torpedo", 27347
"Guristas Inferno Torpedo", 27349
"Caldari Navy Inferno Torpedo", 27351
"Dread Guristas Inferno Torpedo", 27355
"Guristas Nova Torpedo", 27357
"Caldari Navy Nova Torpedo", 27359
"Dread Guristas Nova Torpedo", 27363
"Raitaru", 35825
"Azbel", 35826
"Sotiyo", 35827
"Missile Launcher Operation", 3319
"Rockets", 3320
"Light Missiles", 3321
"Auto-Targeting Missiles", 3322
"Defender Missiles", 3323
"Heavy Missiles", 3324
"Torpedoes", 3325
"Cruise Missiles", 3326
"Missile Bombardment", 12441
"Missile Projection", 12442
"Rocket Specialization", 20209
"Light Missile Specialization", 20210
"Heavy Missile Specialization", 20211
"Cruise Missile Specialization", 20212
"Torpedo Specialization", 20213
"Guided Missile Precision", 20312
"Target Navigation Prediction", 20314
"Warhead Upgrades", 20315
"Rapid Launch", 21071
"XL Torpedoes", 21668
"Heavy Assault Missile Specialization", 25718
"Heavy Assault Missiles", 25719
"Bomb Deployment", 28073
"XL Cruise Missiles", 32435
"XL Torpedo Specialization", 41409
"XL Cruise Missile Specialization", 41410
"Capital Liquid Cooled Electronics I Blueprint", 31231
"Capital Ancillary Current Router I Blueprint", 31363
"Capital Capacitor Control Circuit I Blueprint", 31375
"Capital Egress Port Maximizer I Blueprint", 31387
"Capital Powergrid Subroutine Maximizer I Blueprint", 31399
"Capital Semiconductor Memory Cell I Blueprint", 31411
"Capital Processor Overclocking Unit I Blueprint", 33304
"Capital Command Processor I Blueprint", 43908
"Guristas Mjolnir Cruise Missile", 27373
"Caldari Navy Mjolnir Cruise Missile", 27377
"Dread Guristas Mjolnir Cruise Missile", 27389
"Guristas Scourge Cruise Missile", 27391
"Caldari Navy Scourge Cruise Missile", 27395
"Dread Guristas Scourge Cruise Missile", 27399
"Guristas Inferno Cruise Missile", 27409
"Caldari Navy Inferno Cruise Missile", 27423
"Dread Guristas Inferno Cruise Missile", 27425
"Guristas Nova Cruise Missile", 27427
"Caldari Navy Nova Cruise Missile", 27429
"Dread Guristas Nova Cruise Missile", 27431
"Pulse Activated Nexus Invulnerability Core", 42522
"Guristas Mjolnir Heavy Missile", 27433
"Caldari Navy Mjolnir Heavy Missile", 27435
"Dread Guristas Mjolnir Heavy Missile", 27437
"Guristas Scourge Heavy Missile", 27439
"Caldari Navy Scourge Heavy Missile", 27441
"Dread Guristas Scourge Heavy Missile", 27443
"Guristas Inferno Heavy Missile", 27445
"Caldari Navy Inferno Heavy Missile", 27447
"Dread Guristas Inferno Heavy Missile", 27449
"Guristas Nova Heavy Missile", 27451
"Caldari Navy Nova Heavy Missile", 27453
"Dread Guristas Nova Heavy Missile", 27455
"Capital Algid Energy Administrations Unit I Blueprint", 31423
"Capital Energy Ambit Extension I Blueprint", 31435
"Capital Energy Burst Aerator I Blueprint", 31447
"Capital Energy Collision Accelerator I Blueprint", 31459
"Capital Energy Discharge Elutriation I Blueprint", 31471
"Capital Energy Locus Coordinator I Blueprint", 31483
"Capital Energy Metastasis Adjuster I Blueprint", 31495
"Navigation", 3449
"Afterburner", 3450
"Fuel Conservation", 3451
"Acceleration Control", 3452
"Evasive Maneuvering", 3453
"High Speed Maneuvering", 3454
"Warp Drive Operation", 3455
"Jump Drive Operation", 3456
"Micro Jump Drive Operation", 4385
"Cynosural Field Theory", 21603
"Jump Fuel Conservation", 21610
"Jump Drive Calibration", 21611
"Jump Portal Generation", 24562
"Guristas Nova Heavy Assault Missile", 27393
"Dread Guristas Nova Heavy Assault Missile", 27397
"Caldari Navy Nova Heavy Assault Missile", 27401
"Guristas Inferno Heavy Assault Missile", 27403
"Caldari Navy Inferno Heavy Assault Missile", 27405
"Dread Guristas Inferno Heavy Assault Missile", 27407
"Guristas Scourge Heavy Assault Missile", 27411
"Caldari Navy Scourge Heavy Assault Missile", 27413
"Dread Guristas Scourge Heavy Assault Missile", 27415
"Guristas Mjolnir Heavy Assault Missile", 27417
"Caldari Navy Mjolnir Heavy Assault Missile", 27419
"Dread Guristas Mjolnir Heavy Assault Missile", 27421
"Capital Algid Hybrid Administrations Unit I Blueprint", 31507
"Capital Hybrid Ambit Extension I Blueprint", 31519
"Capital Hybrid Burst Aerator I Blueprint", 31531
"Capital Hybrid Collision Accelerator I Blueprint", 31543
"Capital Hybrid Discharge Elutriation I Blueprint", 31555
"Capital Hybrid Locus Coordinator I Blueprint", 31567
"Capital Hybrid Metastasis Adjuster I Blueprint", 31579
"Noctis Rosada Dawn SKIN (Permanent)", 43676
"Science", 3402
"Research", 3403
"Laboratory Operation", 3406
"Sleeper Encryption Methods", 3408
"Metallurgy", 3409
"High Energy Physics", 11433
"Plasma Physics", 11441
"Nanite Engineering", 11442
"Hydromagnetic Physics", 11443
"Amarr Starship Engineering", 11444
"Minmatar Starship Engineering", 11445
"Graviton Physics", 11446
"Laser Physics", 11447
"Electromagnetic Physics", 11448
"Rocket Science", 11449
"Gallente Starship Engineering", 11450
"Nuclear Physics", 11451
"Mechanical Engineering", 11452
"Electronic Engineering", 11453
"Caldari Starship Engineering", 11454
"Quantum Physics", 11455
"Astronautic Engineering", 11487
"Molecular Engineering", 11529
"Research Project Management", 12179
"Talocan Technology", 20433
"Sleeper Technology", 21789
"Caldari Encryption Methods", 21790
"Minmatar Encryption Methods", 21791
"Amarr Encryption Methods", 23087
"Gallente Encryption Methods", 23121
"Takmahl Technology", 23123
"Yan Jung Technology", 23124
"Scientific Networking", 24270
"Advanced Laboratory Operation", 24624
"Defensive Subsystem Technology", 30324
"Engineering Subsystem Technology", 30325
"Electronic Subsystem Technology", 30326
"Offensive Subsystem Technology", 30327
"Propulsion Subsystem Technology", 30788
"Primae Rosada Dawn SKIN (Permanent)", 43675
"Capital Bay Loading Accelerator I Blueprint", 31591
"Capital Hydraulic Bay Thrusters I Blueprint", 31603
"Capital Rocket Fuel Cache Partition I Blueprint", 31613
"Capital Warhead Calefaction Catalyst I Blueprint", 31625
"Capital Warhead Flare Catalyst I Blueprint", 31637
"Capital Warhead Rigor Catalyst I Blueprint", 31649
"Social", 3355
"Negotiation", 3356
"Diplomacy", 3357
"Fast Talk", 3358
"Connections", 3359
"Criminal Connections", 3361
"Mining Connections", 3893
"Distribution Connections", 3894
"Security Connections", 3895
"Shadow Antimatter Charge XL", 20929
"Shadow Iridium Charge XL", 20931
"Shadow Iron Charge XL", 20933
"Shadow Lead Charge XL", 20935
"Shadow Plutonium Charge XL", 20937
"Shadow Thorium Charge XL", 20939
"Shadow Tungsten Charge XL", 20941
"Shadow Uranium Charge XL", 20943
"Guardian Antimatter Charge XL", 20993
"Guardian Iridium Charge XL", 20995
"Guardian Iron Charge XL", 20997
"Guardian Lead Charge XL", 20999
"Guardian Plutonium Charge XL", 21001
"Guardian Thorium Charge XL", 21003
"Guardian Tungsten Charge XL", 21005
"Guardian Uranium Charge XL", 21007
"Guristas Antimatter Charge XL", 21368
"Guristas Iridium Charge XL", 21370
"Guristas Iron Charge XL", 21372
"Guristas Lead Charge XL", 21374
"Guristas Plutonium Charge XL", 21376
"Guristas Thorium Charge XL", 21378
"Guristas Tungsten Charge XL", 21380
"Guristas Uranium Charge XL", 21382
"Dread Guristas Antimatter Charge XL", 21432
"Dread Guristas Iridium Charge XL", 21434
"Dread Guristas Iron Charge XL", 21436
"Dread Guristas Lead Charge XL", 21438
"Dread Guristas Plutonium Charge XL", 21440
"Dread Guristas Thorium Charge XL", 21442
"Dread Guristas Tungsten Charge XL", 21444
"Dread Guristas Uranium Charge XL", 21446
"Standup Supercapital Shipyard I", 35877
"Standup Manufacturing Plant I", 35878
"Standup Capital Shipyard I", 35881
"Standup Invention Lab I", 35886
"Standup Research Lab I", 35891
"Capital Projectile Ambit Extension I Blueprint", 31661
"Capital Projectile Burst Aerator I Blueprint", 31673
"Capital Projectile Collision Accelerator I Blueprint", 31685
"Capital Projectile Locus Coordinator I Blueprint", 31697
"Capital Projectile Metastasis Adjuster I Blueprint", 31709
"ORE Industrial", 3184
"Spaceship Command", 3327
"Gallente Frigate", 3328
"Minmatar Frigate", 3329
"Caldari Frigate", 3330
"Amarr Frigate", 3331
"Gallente Cruiser", 3332
"Minmatar Cruiser", 3333
"Caldari Cruiser", 3334
"Amarr Cruiser", 3335
"Gallente Battleship", 3336
"Minmatar Battleship", 3337
"Caldari Battleship", 3338
"Amarr Battleship", 3339
"Gallente Industrial", 3340
"Minmatar Industrial", 3341
"Caldari Industrial", 3342
"Amarr Industrial", 3343
"Gallente Titan", 3344
"Minmatar Titan", 3345
"Caldari Titan", 3346
"Amarr Titan", 3347
"Interceptors", 12092
"Covert Ops", 12093
"Assault Frigates", 12095
"Logistics Cruisers", 12096
"Interdictors", 12098
"Heavy Assault Cruisers", 16591
"Mining Barge", 17940
"Transport Ships", 19719
"Advanced Spaceship Command", 20342
"Amarr Freighter", 20524
"Amarr Dreadnought", 20525
"Caldari Freighter", 20526
"Gallente Freighter", 20527
"Minmatar Freighter", 20528
"Caldari Dreadnought", 20530
"Gallente Dreadnought", 20531
"Minmatar Dreadnought", 20532
"Capital Ships", 20533
"Exhumers", 22551
"Recon Ships", 22761
"Command Ships", 23950
"Amarr Carrier", 24311
"Caldari Carrier", 24312
"Gallente Carrier", 24313
"Minmatar Carrier", 24314
"Capital Industrial Ships", 28374
"Heavy Interdiction Cruisers", 28609
"Electronic Attack Ships", 28615
"Black Ops", 28656
"Marauders", 28667
"Jump Freighters", 29029
"Industrial Command Ships", 29637
"Amarr Strategic Cruiser", 30650
"Caldari Strategic Cruiser", 30651
"Gallente Strategic Cruiser", 30652
"Minmatar Strategic Cruiser", 30653
"Mining Frigate", 32918
"Amarr Destroyer", 33091
"Caldari Destroyer", 33092
"Gallente Destroyer", 33093
"Minmatar Destroyer", 33094
"Amarr Battlecruiser", 33095
"Caldari Battlecruiser", 33096
"Gallente Battlecruiser", 33097
"Minmatar Battlecruiser", 33098
"Expedition Frigates", 33856
"ORE Freighter", 34327
"Amarr Tactical Destroyer", 34390
"Minmatar Tactical Destroyer", 34533
"Caldari Tactical Destroyer", 35680
"Gallente Tactical Destroyer", 35685
"Command Destroyers", 37615
"Logistics Frigates", 40328
"Amarr Force Auxiliary", 40535
"Caldari Force Auxiliary", 40536
"Gallente Force Auxiliary", 40537
"Minmatar Force Auxiliary", 40538
"Arch Angel Carbonized Lead XL", 20737
"Arch Angel Depleted Uranium XL", 20739
"Arch Angel EMP XL", 20741
"Arch Angel Fusion XL", 20743
"Arch Angel Nuclear XL", 20745
"Arch Angel Phased Plasma XL", 20747
"Arch Angel Proton XL", 20749
"Arch Angel Titanium Sabot XL", 20751
"Domination Carbonized Lead XL", 20801
"Domination Depleted Uranium XL", 20803
"Domination EMP XL", 20805
"Domination Fusion XL", 20807
"Domination Nuclear XL", 20809
"Domination Phased Plasma XL", 20811
"Domination Proton XL", 20813
"Domination Titanium Sabot XL", 20815
"Republic Fleet EMP XL", 21900
"Republic Fleet Fusion XL", 21908
"Republic Fleet Nuclear XL", 21916
"Republic Fleet Phased Plasma XL", 21920
"Republic Fleet Proton XL", 21933
"Republic Fleet Titanium Sabot XL", 21941
"Republic Fleet Carbonized Lead XL", 28330
"Republic Fleet Depleted Uranium XL", 28338
